DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
2023-12-20,14:28:10.424862450,Q,CLNE,,100,3.65
2023-12-20,14:28:10.424868119,Q,CLNE,,1,3.65
2023-12-20,14:28:10.425148963,K,CLNE,,2,3.65
2023-12-20,14:28:10.425153747,K,CLNE,,152,3.65
2023-12-20,14:28:10.425157483,K,CLNE,,700,3.65
2023-12-20,14:28:10.425161922,K,CLNE,,540,3.65
2023-12-20,14:28:10.425183678,K,CLNE,,1002,3.65
2023-12-20,14:28:10.425193518,Z,CLNE,,1,3.65
2023-12-20,14:28:10.425196344,K,CLNE,,1158,3.65
2023-12-20,14:28:10.425203656,K,CLNE,,100,3.65
2023-12-20,14:28:10.425209740,K,CLNE,,300,3.65
2023-12-20,14:28:10.425212750,K,CLNE,,100,3.65
2023-12-20,14:28:10.425220311,K,CLNE,,15,3.65
2023-12-20,14:28:10.425240875,Z,CLNE,,99,3.65
2023-12-20,14:28:10.425248226,Z,CLNE,,92,3.65
2023-12-20,14:28:10.425259555,Z,CLNE,,34,3.65
2023-12-20,14:28:10.425269178,H,CLNE,,5,3.65
2023-12-20,14:28:10.425269264,H,CLNE,,200,3.65
2023-12-20,14:28:10.425269389,H,CLNE,,200,3.65
2023-12-20,14:28:10.425314420,U,CLNE,,100,3.65
2023-12-20,14:28:10.425314510,U,CLNE,,1,3.65
2023-12-20,14:28:10.425314601,U,CLNE,,100,3.65
2023-12-20,14:28:10.425314793,U,CLNE,,37,3.65
2023-12-20,14:28:10.425324985,U,CLNE,,63,3.65
2023-12-20,14:28:10.425517634,P,CLNE,,100,3.65
2023-12-20,14:28:10.425517718,P,CLNE,,1,3.65
2023-12-20,14:28:10.425517803,P,CLNE,,19,3.65
2023-12-20,14:28:10.425517990,P,CLNE,,100,3.65
2023-12-20,14:28:10.425525658,P,CLNE,,10,3.65
2023-12-20,14:28:10.425528213,P,CLNE,,100,3.65
2023-12-20,14:28:10.430127901,K,CLNE,,15,3.645
2023-12-20,14:28:10.794046618,J,CLNE,,6,3.64
2023-12-20,14:28:10.794050287,J,CLNE,,94,3.64
2023-12-20,14:28:10.805395660,D,CLNE,,26,3.64
2023-12-20,14:28:10.807645182,D,CLNE,,1,3.64
2023-12-20,14:28:16.848978069,K,CLNE,,49,3.645
2023-12-20,14:28:16.855321010,K,CLNE,,77,3.645
2023-12-20,14:28:18.395683650,K,CLNE,,126,3.645
2023-12-20,14:28:18.395800428,K,CLNE,,126,3.645
2023-12-20,14:28:18.398473748,C,CLNE,,43,3.65
2023-12-20,14:28:18.398473849,C,CLNE,,5,3.65
2023-12-20,14:28:18.398519877,K,CLNE,,71,3.645
2023-12-20,14:28:18.404947856,K,CLNE,,126,3.645
2023-12-20,14:28:18.408342357,K,CLNE,,100,3.645
2023-12-20,14:28:18.661084195,J,CLNE,,13,3.65
2023-12-20,14:28:18.661088022,J,CLNE,,18,3.65
2023-12-20,14:28:18.661092609,J,CLNE,,12,3.65
2023-12-20,14:28:18.661095923,J,CLNE,,32,3.65
2023-12-20,14:28:18.661119814,J,CLNE,,100,3.65
2023-12-20,14:28:18.661122947,J,CLNE,,300,3.65
2023-12-20,14:28:18.661197646,K,CLNE,,74,3.645
2023-12-20,14:28:18.661545637,J,CLNE,,10,3.65
2023-12-20,14:28:18.661985695,Y,CLNE,,17,3.65
2023-12-20,14:28:18.662237668,B,CLNE,,13,3.65
2023-12-20,14:28:18.662374507,D,CLNE,,92,3.645
2023-12-20,14:28:18.666960847,K,CLNE,,26,3.645
2023-12-20,14:28:18.666966669,K,CLNE,,100,3.645
2023-12-20,14:28:18.667055505,K,CLNE,,24,3.645
2023-12-20,14:28:18.667060094,K,CLNE,,74,3.645
2023-12-20,14:28:18.762922471,D,CLNE,,100,3.645
2023-12-20,14:28:18.796556771,J,CLNE,,100,3.65
2023-12-20,14:28:18.796659254,J,CLNE,,100,3.65
2023-12-20,14:28:18.856290093,U,CLNE,,200,3.645
2023-12-20,14:28:18.856471807,K,CLNE,,100,3.645
2023-12-20,14:28:18.902022974,U,CLNE,,100,3.645
2023-12-20,14:28:22.593379676,Q,CLNE,,200,3.645
2023-12-20,14:28:22.595334329,Q,CLNE,,200,3.645
2023-12-20,14:28:32.267044230,J,CLNE,,21,3.65
2023-12-20,14:28:32.267060104,J,CLNE,,21,3.65
2023-12-20,14:28:32.267071108,J,CLNE,,379,3.65
2023-12-20,14:28:32.267147857,K,CLNE,,100,3.645
2023-12-20,14:28:32.267383746,D,CLNE,,100,3.645
2023-12-20,14:28:32.267935496,D,CLNE,,200,3.645
2023-12-20,14:28:32.268242423,K,CLNE,,100,3.645
2023-12-20,14:28:32.275059410,D,CLNE,,100,3.645
2023-12-20,14:28:38.123189899,K,CLNE,,100,3.645
2023-12-20,14:28:38.129135461,K,CLNE,,100,3.645
2023-12-20,14:28:39.587932782,K,CLNE,,100,3.645
2023-12-20,14:28:41.394444674,D,CLNE,,2,3.6401
2023-12-20,14:28:53.084096916,J,CLNE,,200,3.65
2023-12-20,14:28:53.084099243,J,CLNE,,5,3.65
2023-12-20,14:28:53.084726211,K,CLNE,,100,3.645
2023-12-20,14:28:53.392869146,J,CLNE,,5,3.65
2023-12-20,14:28:53.393307879,K,CLNE,,100,3.645
2023-12-20,14:28:53.640581110,U,CLNE,,100,3.645
2023-12-20,14:29:02.346195528,J,CLNE,,200,3.65
2023-12-20,14:29:02.555830685,D,CLNE,,200,3.645
2023-12-20,14:29:02.562951897,D,CLNE,,200,3.645
2023-12-20,14:29:02.568966190,D,CLNE,,200,3.645
2023-12-20,14:29:08.679786753,D,CLNE,,100,3.64
2023-12-20,14:29:08.681261291,J,CLNE,,132,3.64
2023-12-20,14:29:13.442168938,D,CLNE,,550,3.6401
2023-12-20,14:29:18.805751664,Q,CLNE,,1,3.645
2023-12-20,14:29:46.959758860,J,CLNE,,74,3.64
2023-12-20,14:29:46.959762686,J,CLNE,,126,3.64
2023-12-20,14:29:56.872071449,D,CLNE,,100,3.645
2023-12-20,14:29:57.034901656,D,CLNE,,10,3.6482
2023-12-20,14:30:17.228459371,D,CLNE,,100,3.64
2023-12-20,14:30:17.228951045,K,CLNE,,6,3.645
2023-12-20,14:30:17.240166920,D,CLNE,,6,3.64
2023-12-20,14:30:17.498903587,D,CLNE,,100,3.64
2023-12-20,14:30:20.638670443,Q,CLNE,,102,3.645
2023-12-20,14:30:25.753343165,D,CLNE,,150,3.6485
2023-12-20,14:30:34.764155432,K,CLNE,,100,3.645
2023-12-20,14:30:37.569514076,D,CLNE,,100,3.6509
2023-12-20,14:30:46.620195491,D,CLNE,,100,3.64
2023-12-20,14:30:48.013783237,D,CLNE,,93,3.6492
2023-12-20,14:31:02.580309294,D,CLNE,,100,3.64
2023-12-20,14:31:10.715398998,D,CLNE,,40,3.6482
2023-12-20,14:31:12.367790370,D,CLNE,,208,3.6499
2023-12-20,14:31:14.810298726,D,CLNE,,100,3.64
2023-12-20,14:31:15.415418711,D,CLNE,,5,3.6448
2023-12-20,14:31:15.426302869,D,CLNE,,100,3.645
2023-12-20,14:31:15.427324662,D,CLNE,,100,3.645
2023-12-20,14:31:27.184431032,J,CLNE,,100,3.64
2023-12-20,14:31:27.184995991,Y,CLNE,,5,3.64
2023-12-20,14:31:27.185001071,Y,CLNE,,100,3.64
2023-12-20,14:31:27.185004447,Y,CLNE,,75,3.64
2023-12-20,14:31:32.889524551,D,CLNE,,1,3.64
2023-12-20,14:31:32.892554915,U,CLNE,,99,3.64
2023-12-20,14:31:32.892635147,Y,CLNE,,1,3.64
2023-12-20,14:31:32.896463190,Q,CLNE,,5,3.645
2023-12-20,14:31:32.907683698,D,CLNE,,5,3.64
2023-12-20,14:31:37.844922832,Q,CLNE,,25,3.64
2023-12-20,14:31:37.844924657,Q,CLNE,,75,3.64
2023-12-20,14:31:47.689178898,J,CLNE,,126,3.645
2023-12-20,14:31:47.689182098,J,CLNE,,1,3.645
2023-12-20,14:31:59.148151838,N,CLNE,,100,3.64
2023-12-20,14:32:04.087817698,U,CLNE,,100,3.64
2023-12-20,14:32:04.864790337,N,CLNE,,100,3.64
2023-12-20,14:32:16.431537049,D,CLNE,,400,3.64
2023-12-20,14:32:21.928056270,N,CLNE,,100,3.64
2023-12-20,14:32:24.142366074,D,CLNE,,10,3.64
2023-12-20,14:32:24.142970935,D,CLNE,,11,3.64
2023-12-20,14:32:24.143419140,D,CLNE,,1,3.64
2023-12-20,14:32:24.143528474,D,CLNE,,12,3.64
2023-12-20,14:32:24.143660332,D,CLNE,,8,3.64
2023-12-20,14:32:46.528048273,D,CLNE,,100,3.645
2023-12-20,14:32:58.258342376,V,CLNE,,100,3.64
2023-12-20,14:32:58.348744988,Q,CLNE,,100,3.64
2023-12-20,14:32:58.349014662,Q,CLNE,,100,3.64
2023-12-20,14:33:01.012093947,J,CLNE,,100,3.64
2023-12-20,14:33:25.381100811,D,CLNE,,9,3.64
2023-12-20,14:33:25.384385255,U,CLNE,,91,3.64
2023-12-20,14:33:33.593445432,K,CLNE,,78,3.64
2023-12-20,14:33:33.593818233,V,CLNE,,22,3.64
2023-12-20,14:33:33.596584011,D,CLNE,,13,3.64
2023-12-20,14:33:34.443931662,U,CLNE,,100,3.64
2023-12-20,14:33:47.999500621,D,CLNE,,1,3.64
2023-12-20,14:33:58.941706118,N,CLNE,,100,3.64
2023-12-20,14:34:06.718447472,Q,CLNE,,100,3.64
2023-12-20,14:34:18.100245695,J,CLNE,,125,3.645
2023-12-20,14:34:18.100250204,J,CLNE,,12,3.645
2023-12-20,14:34:18.220588108,K,CLNE,,126,3.645
2023-12-20,14:34:18.220734748,K,CLNE,,68,3.645
2023-12-20,14:34:18.220737838,K,CLNE,,58,3.645
2023-12-20,14:34:18.222321532,K,CLNE,,42,3.645
2023-12-20,14:34:18.347420934,Q,CLNE,,100,3.645
2023-12-20,14:34:18.705565476,J,CLNE,,136,3.65
2023-12-20,14:34:18.705658751,J,CLNE,,64,3.65
2023-12-20,14:34:18.705660242,K,CLNE,,126,3.645
2023-12-20,14:34:18.705662349,J,CLNE,,5,3.65
2023-12-20,14:34:18.705666097,J,CLNE,,18,3.65
2023-12-20,14:34:18.705670074,J,CLNE,,17,3.65
2023-12-20,14:34:18.705705792,K,CLNE,,126,3.645
2023-12-20,14:34:18.705890670,K,CLNE,,5,3.645
2023-12-20,14:34:18.705900043,K,CLNE,,100,3.645
2023-12-20,14:34:18.705914702,K,CLNE,,48,3.645
2023-12-20,14:34:18.706151952,Q,CLNE,,5,3.645
2023-12-20,14:34:18.706232056,J,CLNE,,5,3.65
2023-12-20,14:34:18.706751014,Y,CLNE,,6,3.65
2023-12-20,14:34:18.707019408,D,CLNE,,1,3.645
2023-12-20,14:34:18.707041611,J,CLNE,,1,3.65
2023-12-20,14:34:18.707964276,D,CLNE,,1,3.645
2023-12-20,14:34:18.707979422,J,CLNE,,1,3.65
2023-12-20,14:34:18.707982358,J,CLNE,,64,3.65
2023-12-20,14:34:18.708003093,J,CLNE,,36,3.65
2023-12-20,14:34:18.708968552,D,CLNE,,1,3.645
2023-12-20,14:34:18.708991540,J,CLNE,,1,3.65
2023-12-20,14:34:18.709835209,D,CLNE,,97,3.645
2023-12-20,14:34:18.709999043,J,CLNE,,1,3.65
2023-12-20,14:34:18.710052012,D,CLNE,,3,3.645
2023-12-20,14:34:18.710450930,D,CLNE,,1,3.645
2023-12-20,14:34:18.710778407,D,CLNE,,200,3.645
2023-12-20,14:34:18.711010978,J,CLNE,,1,3.65
2023-12-20,14:34:18.711022919,D,CLNE,,1,3.645
2023-12-20,14:34:18.711507878,J,CLNE,,200,3.65
2023-12-20,14:34:18.712433938,J,CLNE,,1,3.65
2023-12-20,14:34:18.712593572,D,CLNE,,1,3.645
2023-12-20,14:34:18.713094683,J,CLNE,,200,3.65
2023-12-20,14:34:18.713157708,J,CLNE,,1,3.65
2023-12-20,14:34:18.713439765,D,CLNE,,1,3.645
2023-12-20,14:34:18.713950695,J,CLNE,,200,3.65
2023-12-20,14:34:18.714858281,D,CLNE,,1,3.645
2023-12-20,14:34:18.714885469,J,CLNE,,1,3.65
2023-12-20,14:34:18.715058224,D,CLNE,,100,3.645
2023-12-20,14:34:18.715666757,D,CLNE,,1,3.645
2023-12-20,14:34:18.715686064,J,CLNE,,1,3.65
2023-12-20,14:34:18.716684124,D,CLNE,,1,3.645
2023-12-20,14:34:18.716713230,J,CLNE,,1,3.65
2023-12-20,14:34:18.717685507,J,CLNE,,1,3.65
2023-12-20,14:34:18.717911557,D,CLNE,,1,3.645
2023-12-20,14:34:18.718446615,D,CLNE,,1,3.645
2023-12-20,14:34:18.718486453,J,CLNE,,1,3.65
2023-12-20,14:34:18.719264708,D,CLNE,,1,3.645
2023-12-20,14:34:18.719281389,J,CLNE,,1,3.65
2023-12-20,14:34:18.720186765,D,CLNE,,1,3.645
2023-12-20,14:34:18.720209313,J,CLNE,,1,3.65
2023-12-20,14:34:18.721192110,D,CLNE,,1,3.645
2023-12-20,14:34:18.721218005,J,CLNE,,1,3.65
2023-12-20,14:34:18.721988091,D,CLNE,,1,3.645
2023-12-20,14:34:18.721998429,J,CLNE,,1,3.65
2023-12-20,14:34:18.722710143,D,CLNE,,1,3.645
2023-12-20,14:34:18.722732629,J,CLNE,,1,3.65
2023-12-20,14:34:18.723668855,D,CLNE,,1,3.645
2023-12-20,14:34:18.723690883,J,CLNE,,1,3.65
2023-12-20,14:34:18.724573868,D,CLNE,,6,3.645
2023-12-20,14:34:18.724594334,J,CLNE,,6,3.65
2023-12-20,14:34:18.725537975,D,CLNE,,1,3.645
2023-12-20,14:34:18.728658165,J,CLNE,,1,3.65
2023-12-20,14:34:18.729447323,D,CLNE,,1,3.645
2023-12-20,14:34:18.729463774,J,CLNE,,1,3.65
2023-12-20,14:34:18.730321176,J,CLNE,,1,3.65
2023-12-20,14:34:18.730331963,D,CLNE,,1,3.645
2023-12-20,14:34:18.731123022,J,CLNE,,1,3.65
2023-12-20,14:34:18.731901489,J,CLNE,,1,3.65
2023-12-20,14:34:18.732256937,D,CLNE,,1,3.645
2023-12-20,14:34:18.732351994,D,CLNE,,1,3.645
2023-12-20,14:34:18.732646528,D,CLNE,,1,3.645
2023-12-20,14:34:18.732690169,J,CLNE,,1,3.65
2023-12-20,14:34:18.733645118,D,CLNE,,1,3.645
2023-12-20,14:34:18.733681685,J,CLNE,,1,3.65
2023-12-20,14:34:18.749188901,D,CLNE,,1,3.645
2023-12-20,14:34:18.753582586,D,CLNE,,3,3.645
2023-12-20,14:34:18.764887676,J,CLNE,,200,3.65
2023-12-20,14:34:18.765843049,D,CLNE,,1,3.645
2023-12-20,14:34:18.765898691,J,CLNE,,1,3.65
2023-12-20,14:34:18.766602660,D,CLNE,,1,3.645
2023-12-20,14:34:18.766640661,J,CLNE,,1,3.65
2023-12-20,14:34:18.767480481,D,CLNE,,6,3.645
2023-12-20,14:34:18.767666232,J,CLNE,,6,3.65
2023-12-20,14:34:18.768549445,D,CLNE,,1,3.645
2023-12-20,14:34:18.768588897,J,CLNE,,1,3.65
2023-12-20,14:34:18.769333770,D,CLNE,,1,3.645
2023-12-20,14:34:18.769357111,J,CLNE,,1,3.65
2023-12-20,14:34:18.770170060,D,CLNE,,1,3.645
2023-12-20,14:34:18.770199927,J,CLNE,,1,3.65
2023-12-20,14:34:18.771215048,D,CLNE,,1,3.645
2023-12-20,14:34:18.771277708,J,CLNE,,1,3.65
2023-12-20,14:34:18.772133132,D,CLNE,,1,3.645
2023-12-20,14:34:18.772169152,J,CLNE,,1,3.65
2023-12-20,14:34:18.772897869,D,CLNE,,1,3.645
2023-12-20,14:34:18.772927928,J,CLNE,,1,3.65
2023-12-20,14:34:18.773687597,D,CLNE,,1,3.645
2023-12-20,14:34:18.773912482,J,CLNE,,1,3.65
2023-12-20,14:34:18.774886662,D,CLNE,,6,3.645
2023-12-20,14:34:18.775095681,J,CLNE,,6,3.65
2023-12-20,14:34:18.793599672,K,CLNE,,5,3.645
2023-12-20,14:34:18.797022567,Q,CLNE,,100,3.645
2023-12-20,14:34:18.805686554,D,CLNE,,5,3.64
2023-12-20,14:34:18.813556890,K,CLNE,,5,3.645
2023-12-20,14:34:18.813656310,K,CLNE,,5,3.645
2023-12-20,14:34:18.813659128,K,CLNE,,89,3.645
2023-12-20,14:34:18.813765508,J,CLNE,,100,3.645
2023-12-20,14:34:18.829116479,D,CLNE,,5,3.64
2023-12-20,14:34:18.865462569,J,CLNE,,200,3.65
2023-12-20,14:34:18.866332093,D,CLNE,,1,3.645
2023-12-20,14:34:18.866378263,J,CLNE,,1,3.65
2023-12-20,14:34:18.867147859,D,CLNE,,1,3.645
2023-12-20,14:34:18.867182059,J,CLNE,,1,3.65
2023-12-20,14:34:18.868152991,D,CLNE,,1,3.645
2023-12-20,14:34:18.868197920,J,CLNE,,1,3.65
2023-12-20,14:34:18.869017761,D,CLNE,,1,3.645
2023-12-20,14:34:18.869065110,J,CLNE,,1,3.65
2023-12-20,14:34:18.869833013,D,CLNE,,1,3.645
2023-12-20,14:34:18.869860562,J,CLNE,,1,3.65
2023-12-20,14:34:18.870847375,D,CLNE,,1,3.645
2023-12-20,14:34:18.870857555,J,CLNE,,1,3.65
2023-12-20,14:34:18.871844765,D,CLNE,,1,3.645
2023-12-20,14:34:18.872028081,J,CLNE,,1,3.65
2023-12-20,14:34:18.872805441,D,CLNE,,1,3.645
2023-12-20,14:34:18.872836880,J,CLNE,,1,3.65
2023-12-20,14:34:18.873646983,D,CLNE,,1,3.645
2023-12-20,14:34:18.873676910,J,CLNE,,1,3.65
2023-12-20,14:34:18.874411407,D,CLNE,,1,3.645
2023-12-20,14:34:18.874445130,J,CLNE,,1,3.65
2023-12-20,14:34:18.875199377,D,CLNE,,1,3.645
2023-12-20,14:34:18.875232883,J,CLNE,,1,3.65
2023-12-20,14:34:18.876001631,D,CLNE,,1,3.645
2023-12-20,14:34:18.876042266,J,CLNE,,1,3.65
2023-12-20,14:34:18.876911728,D,CLNE,,1,3.645
2023-12-20,14:34:18.876946655,J,CLNE,,1,3.65
2023-12-20,14:34:18.877906558,D,CLNE,,1,3.645
2023-12-20,14:34:18.877925410,J,CLNE,,1,3.65
2023-12-20,14:34:18.878673002,D,CLNE,,1,3.645
2023-12-20,14:34:18.878705490,J,CLNE,,1,3.65
2023-12-20,14:34:18.879708188,D,CLNE,,1,3.645
2023-12-20,14:34:18.879921529,J,CLNE,,1,3.65
2023-12-20,14:34:18.880727086,D,CLNE,,1,3.645
2023-12-20,14:34:18.880940139,J,CLNE,,1,3.65
2023-12-20,14:34:18.881718050,D,CLNE,,1,3.645
2023-12-20,14:34:18.881749232,J,CLNE,,1,3.65
2023-12-20,14:34:18.882645784,D,CLNE,,6,3.645
2023-12-20,14:34:18.882858329,J,CLNE,,6,3.65
2023-12-20,14:34:18.883644530,D,CLNE,,1,3.645
2023-12-20,14:34:18.883865986,J,CLNE,,1,3.65
2023-12-20,14:34:18.883891771,D,CLNE,,23,3.645
2023-12-20,14:34:18.885197221,D,CLNE,,1,3.645
2023-12-20,14:34:18.885408902,J,CLNE,,1,3.65
2023-12-20,14:34:18.886170362,D,CLNE,,1,3.645
2023-12-20,14:34:18.886392080,J,CLNE,,1,3.65
2023-12-20,14:34:18.887189271,D,CLNE,,1,3.645
2023-12-20,14:34:18.887407300,J,CLNE,,1,3.65
2023-12-20,14:34:18.888227952,D,CLNE,,1,3.645
2023-12-20,14:34:18.888433518,J,CLNE,,1,3.65
2023-12-20,14:34:18.889186819,D,CLNE,,1,3.645
2023-12-20,14:34:18.889412744,J,CLNE,,1,3.65
2023-12-20,14:34:18.890184485,D,CLNE,,6,3.645
2023-12-20,14:34:18.890405481,J,CLNE,,6,3.65
2023-12-20,14:34:18.891220693,D,CLNE,,1,3.645
2023-12-20,14:34:18.891436476,J,CLNE,,1,3.65
2023-12-20,14:34:18.892157259,D,CLNE,,1,3.645
2023-12-20,14:34:18.892371294,J,CLNE,,1,3.65
2023-12-20,14:34:18.893077225,D,CLNE,,1,3.645
2023-12-20,14:34:18.893289979,J,CLNE,,1,3.65
2023-12-20,14:34:18.894148352,D,CLNE,,1,3.645
2023-12-20,14:34:18.894355297,J,CLNE,,1,3.65
2023-12-20,14:34:18.895155284,D,CLNE,,1,3.645
2023-12-20,14:34:18.895370812,J,CLNE,,1,3.65
2023-12-20,14:34:18.896184334,D,CLNE,,1,3.645
2023-12-20,14:34:18.896377768,J,CLNE,,1,3.65
2023-12-20,14:34:18.897203336,D,CLNE,,1,3.645
2023-12-20,14:34:18.897425496,J,CLNE,,1,3.65
2023-12-20,14:34:18.898240261,D,CLNE,,1,3.645
2023-12-20,14:34:18.898456998,J,CLNE,,1,3.65
2023-12-20,14:34:18.899321147,D,CLNE,,1,3.645
2023-12-20,14:34:18.899540938,J,CLNE,,1,3.65
2023-12-20,14:34:18.900376166,D,CLNE,,1,3.645
2023-12-20,14:34:18.900590713,J,CLNE,,1,3.65
2023-12-20,14:34:18.901488384,D,CLNE,,1,3.645
2023-12-20,14:34:18.901713607,J,CLNE,,1,3.65
2023-12-20,14:34:18.902533267,D,CLNE,,1,3.645
2023-12-20,14:34:18.902808193,J,CLNE,,1,3.65
2023-12-20,14:34:18.903596748,D,CLNE,,1,3.645
2023-12-20,14:34:18.903868935,J,CLNE,,1,3.65
2023-12-20,14:34:18.904681271,D,CLNE,,1,3.645
2023-12-20,14:34:18.904945808,J,CLNE,,1,3.65
2023-12-20,14:34:18.905829151,D,CLNE,,1,3.645
2023-12-20,14:34:18.906106522,J,CLNE,,1,3.65
2023-12-20,14:34:18.906819855,D,CLNE,,1,3.645
2023-12-20,14:34:18.907098548,J,CLNE,,1,3.65
2023-12-20,14:34:18.907869237,D,CLNE,,1,3.645
2023-12-20,14:34:18.908146023,J,CLNE,,1,3.65
2023-12-20,14:34:18.908938456,D,CLNE,,6,3.645
2023-12-20,14:34:18.909212993,J,CLNE,,6,3.65
2023-12-20,14:34:18.909950897,D,CLNE,,1,3.645
2023-12-20,14:34:18.910225292,J,CLNE,,1,3.65
2023-12-20,14:34:18.910928203,D,CLNE,,1,3.645
2023-12-20,14:34:18.911207512,J,CLNE,,1,3.65
2023-12-20,14:34:18.911990340,D,CLNE,,1,3.645
2023-12-20,14:34:18.912263969,J,CLNE,,1,3.65
2023-12-20,14:34:18.913007053,D,CLNE,,1,3.645
2023-12-20,14:34:18.913287863,J,CLNE,,1,3.65
2023-12-20,14:34:18.913732141,V,CLNE,,6,3.65
2023-12-20,14:34:18.913753973,V,CLNE,,94,3.65
2023-12-20,14:34:18.914165714,J,CLNE,,6,3.65
2023-12-20,14:34:18.915008179,D,CLNE,,1,3.645
2023-12-20,14:34:18.915284871,J,CLNE,,1,3.65
2023-12-20,14:34:18.916108936,D,CLNE,,1,3.645
2023-12-20,14:34:19.199454766,U,CLNE,,200,3.645
2023-12-20,14:34:19.200095344,K,CLNE,,6,3.645
2023-12-20,14:34:19.200268989,K,CLNE,,6,3.645
2023-12-20,14:34:19.211974628,D,CLNE,,6,3.64
2023-12-20,14:34:19.213171878,D,CLNE,,6,3.64
2023-12-20,14:34:19.282557333,U,CLNE,,100,3.645
2023-12-20,14:34:19.366295966,U,CLNE,,100,3.645
2023-12-20,14:34:19.372351200,U,CLNE,,100,3.645
2023-12-20,14:34:19.378250702,U,CLNE,,100,3.645
2023-12-20,14:34:20.425201517,J,CLNE,,1,3.65
2023-12-20,14:34:20.425203508,J,CLNE,,200,3.65
2023-12-20,14:34:20.425442828,K,CLNE,,100,3.645
2023-12-20,14:34:21.821770674,J,CLNE,,200,3.65
2023-12-20,14:34:21.822102073,K,CLNE,,88,3.645
2023-12-20,14:34:21.823667457,J,CLNE,,200,3.65
2023-12-20,14:34:21.824437707,D,CLNE,,1,3.645
2023-12-20,14:34:21.824719168,J,CLNE,,1,3.65
2023-12-20,14:34:21.825600662,D,CLNE,,1,3.645
2023-12-20,14:34:21.825878298,J,CLNE,,1,3.65
2023-12-20,14:34:21.825883851,J,CLNE,,6,3.65
2023-12-20,14:34:21.825895633,J,CLNE,,1,3.65
2023-12-20,14:34:21.826611231,D,CLNE,,1,3.645
2023-12-20,14:34:21.826890188,J,CLNE,,1,3.65
2023-12-20,14:34:21.826893262,J,CLNE,,6,3.65
2023-12-20,14:34:21.826902950,J,CLNE,,1,3.65
2023-12-20,14:34:21.827590968,D,CLNE,,1,3.645
2023-12-20,14:34:21.827875256,J,CLNE,,1,3.65
2023-12-20,14:34:21.828637001,D,CLNE,,1,3.645
2023-12-20,14:34:21.828919701,J,CLNE,,1,3.65
2023-12-20,14:34:21.829648065,D,CLNE,,1,3.645
2023-12-20,14:34:21.829930143,J,CLNE,,1,3.65
2023-12-20,14:34:21.830824990,D,CLNE,,1,3.645
2023-12-20,14:34:21.831103394,J,CLNE,,1,3.65
2023-12-20,14:34:21.831905205,D,CLNE,,1,3.645
2023-12-20,14:34:21.832194020,J,CLNE,,1,3.65
2023-12-20,14:34:21.833080797,D,CLNE,,1,3.645
2023-12-20,14:34:21.833359339,J,CLNE,,1,3.65
2023-12-20,14:34:21.833363391,J,CLNE,,6,3.65
2023-12-20,14:34:21.833375286,J,CLNE,,1,3.65
2023-12-20,14:34:21.834193506,D,CLNE,,1,3.645
2023-12-20,14:34:21.834479590,J,CLNE,,1,3.65
2023-12-20,14:34:21.835214986,D,CLNE,,1,3.645
2023-12-20,14:34:21.835483052,J,CLNE,,1,3.65
2023-12-20,14:34:21.836590419,D,CLNE,,1,3.645
2023-12-20,14:34:21.836697052,J,CLNE,,1,3.65
2023-12-20,14:34:21.837434937,D,CLNE,,1,3.645
2023-12-20,14:34:21.837713283,J,CLNE,,1,3.65
2023-12-20,14:34:21.838442160,D,CLNE,,1,3.645
2023-12-20,14:34:21.838722584,J,CLNE,,1,3.65
2023-12-20,14:34:21.839661810,D,CLNE,,1,3.645
2023-12-20,14:34:21.839939011,J,CLNE,,1,3.65
2023-12-20,14:34:21.840835800,D,CLNE,,1,3.645
2023-12-20,14:34:21.841111319,J,CLNE,,1,3.65
2023-12-20,14:34:21.841115120,J,CLNE,,6,3.65
2023-12-20,14:34:21.841126830,J,CLNE,,1,3.65
2023-12-20,14:34:21.841895604,D,CLNE,,1,3.645
2023-12-20,14:34:21.842160441,J,CLNE,,1,3.65
2023-12-20,14:34:21.842910597,D,CLNE,,1,3.645
2023-12-20,14:34:21.843194116,J,CLNE,,1,3.65
2023-12-20,14:34:21.843899542,D,CLNE,,1,3.645
2023-12-20,14:34:21.844170560,J,CLNE,,1,3.65
2023-12-20,14:34:21.844174742,J,CLNE,,6,3.65
2023-12-20,14:34:21.844187685,J,CLNE,,1,3.65
2023-12-20,14:34:21.845133574,D,CLNE,,1,3.645
2023-12-20,14:34:21.845434435,J,CLNE,,1,3.65
2023-12-20,14:34:21.846432603,D,CLNE,,1,3.645
2023-12-20,14:34:21.846713770,J,CLNE,,1,3.65
2023-12-20,14:34:21.847479893,D,CLNE,,1,3.645
2023-12-20,14:34:21.847761249,J,CLNE,,1,3.65
2023-12-20,14:34:21.848269362,V,CLNE,,100,3.645
2023-12-20,14:34:21.848745063,V,CLNE,,100,3.645
2023-12-20,14:34:33.183441661,N,CLNE,,100,3.64
2023-12-20,14:34:42.576754897,D,CLNE,,100,3.6449
2023-12-20,14:34:44.963820740,Q,CLNE,,6,3.645
2023-12-20,14:34:44.975842868,D,CLNE,,6,3.64
2023-12-20,14:34:57.923359704,D,CLNE,,100,3.645
2023-12-20,14:34:57.941725694,V,CLNE,,100,3.64
2023-12-20,14:34:57.942023525,D,CLNE,,1,3.64
2023-12-20,14:34:57.942220966,D,CLNE,,29,3.64
2023-12-20,14:34:57.942697364,D,CLNE,,13,3.64
